blocker_type,feature_introduced,move_limit,objective_type,objective_amount,avg_daily_wins_before_first_attempt,avg_daily_attempts_before_first_attempt,avg_active_day_on_first_attempt,near_loss_wins_2_or_less_moves,near_win_losses_5_percent_or_less_objective,level_number,labeled_difficulty,median_attempts_per_winner,players,mid_match_quits,attempts,wins,first_attempt_win_streak_tier_0,first_attempt_win_streak_tier_1,first_attempt_win_streak_tier_2,first_attempt_win_streak_tier_3,median_moves_remaining_win,median_objective_pct_remaining_loss,median_base_coins_rewarded_win,median_move_coins_rewarded,first_attempt_winstreak_tier_1_wins,first_attempt_winstreak_tier_2_wins,first_attempt_winstreak_tier_3_wins,extra_moves_offered,extra_moves_purchased,extra_moves_wins,gold_extra_move_purchased,median_pgb_inventory_amount_first_attempt,median_igb_inventory_amount_first_attempt,median_gold_inventory_amount_first_attempt,median_customer_gold_inventory_amount_first_attempt,median_90th_percentile_customer_gold_inventory_amount_first_attempt,median_95th_percentile_customer_gold_inventory_amount_first_attempt,median_99th_percentile_customer_gold_inventory_amount_first_attempt,pgb_purchased,gold_pgb_sink,pgb_amount_used,igb_purchased,igb_gold_pbg_sink,igb_amount_used,average_moves_coins_rewarded,balance_patch_version,retained_players_to_next_level
bubble bubble_spawner candy soda_can,,30,bubble soda soda_can,58,15.916666666666666,34.333333333333336,134.25,6,0,757,normal,1.0,12,0,20,20,0,0,9,3,2.5,0.2672413793103448,,,0,6,3,8,0,0,,31.5,8.0,2989.0,1162.0,1398.0,1398.0,1398.0,,,4,,,,,1.0.1820,12
bubble bubble_spawner candy soda_can,,30,bubble soda soda_can,58,28.2,60.733333333333334,73.13333333333334,6,0,757,normal,1.0,15,8,33,25,0,0,5,10,3.5,0.41379310344827586,,,0,2,9,11,1,1,,25.0,17.0,7565.0,3783.0,32907.0,32907.0,32907.0,,,16,,,,,1.0.1895,15
candy cookie popcorn_kernel popcorn_machine,,30,cookie popcorn_cup popped_kernel,44,29.5,61.0,80.05,5,1,758,normal,1.0,20,0,24,24,0,7,0,13,6.5,0.17045454545454547,,,4,0,13,4,0,0,,43.5,7.0,1652.0,5293.0,10108.0,10108.0,10108.0,,,9,,,,,1.0.1746,20
candy cookie popcorn_kernel popcorn_machine,,30,cookie popcorn_cup popped_kernel,44,11.05,23.25,101.25,5,2,758,normal,1.0,21,3,34,31,0,9,0,11,5.0,0.11363636363636365,,,6,0,9,11,0,0,,10.5,6.0,1156.0,850.5,1202.0,1202.0,1202.0,,,27,,,,,1.0.1781,21
candy cookie popcorn_kernel popcorn_machine,,30,cookie popcorn_cup popped_kernel,44,17.583333333333332,37.666666666666664,134.25,1,4,758,normal,1.0,12,0,18,18,0,3,0,9,8.5,0.045454545454545456,,,0,0,8,6,0,0,,31.5,8.0,3013.5,1175.5,1408.0,1408.0,1408.0,,,3,,,,,1.0.1820,12
candy cookie popcorn_kernel popcorn_machine,,30,cookie popcorn_cup popped_kernel,44,29.214285714285715,63.07142857142857,68.14285714285714,1,0,758,normal,1.0,14,0,14,14,0,3,0,11,4.0,,,,3,0,11,,1,1,,27.0,17.5,7670.5,4806.0,32936.0,32936.0,32936.0,,,12,,,,,1.0.1895,14
candy chocolate macarons red_white_candy_machine,,31,chocolate macarons red_white_candy,102,27.65,57.1,80.1,15,1,759,super_hard,8.0,22,36,260,224,0,3,4,13,1.0,0.4215686274509804,,,0,0,9,204,17,11,,44.0,9.0,1808.0,5317.0,10128.0,10128.0,10128.0,,,104,,,,,1.0.1746,22
candy chocolate macarons red_white_candy_machine,,31,chocolate macarons red_white_candy,102,11.2,23.55,101.65,12,6,759,super_hard,6.0,22,38,347,309,0,5,6,9,2.0,0.38235294117647056,,,0,0,3,293,11,7,,10.5,6.0,1308.5,981.0,1426.0,1426.0,1426.0,,,152,,,,,1.0.1781,21
candy chocolate macarons red_white_candy_machine,,31,chocolate macarons red_white_candy,102,19.083333333333332,40.666666666666664,134.25,9,4,759,super_hard,7.0,12,47,242,195,0,4,0,8,0.5,0.4019607843137255,,,0,0,2,186,6,5,,31.5,10.0,3027.5,1208.5,1422.0,1422.0,1422.0,,,29,,,,,1.0.1820,12
candy chocolate macarons red_white_candy_machine,,31,chocolate macarons red_white_candy,102,30.214285714285715,65.07142857142857,68.14285714285714,12,0,759,super_hard,1.5,14,19,62,43,0,0,3,11,1.0,0.4019607843137255,,,0,1,6,30,8,6,,29.0,17.5,7904.0,4830.0,32972.0,32972.0,32972.0,,,62,,,,,1.0.1895,14
bubble bubble_spawner candy jelly,,28,bubble jelly,65,27.095238095238095,56.38095238095238,71.38095238095238,3,0,760,normal,1.0,21,0,21,21,0,12,0,9,11.0,,,,12,0,9,,1,1,,61.0,9.0,1854.0,5741.0,10812.0,10812.0,10812.0,,,18,,,,,1.0.1746,21
bubble bubble_spawner candy jelly,,28,bubble jelly,65,14.631578947368421,30.842105263157894,110.36842105263158,2,0,760,normal,1.0,19,1,20,19,0,16,0,3,8.0,,,,16,0,3,,1,1,,10.0,5.0,1353.0,1582.0,1582.0,1582.0,1582.0,,,12,,,,,1.0.1781,19
bubble bubble_spawner candy jelly,,28,bubble jelly,65,22.6,48.5,106.4,1,0,760,normal,1.0,10,0,10,10,0,8,0,2,8.0,,,,8,0,2,,0,0,,33.5,11.5,2157.5,828.5,951.0,951.0,951.0,,,7,,,,,1.0.1820,10
bubble bubble_spawner candy jelly,,28,bubble jelly,65,25.357142857142858,56.357142857142854,68.42857142857143,3,0,760,normal,1.0,14,0,14,14,0,7,0,7,11.0,,,,7,0,7,,0,0,,27.0,13.5,7614.0,4990.0,32237.0,32237.0,32237.0,,,12,,,,,1.0.1895,14
candy licorice_machine popcorn_kernel,,30,licorice popped_kernel,44,28.095238095238095,58.38095238095238,71.38095238095238,0,0,761,normal,1.0,21,1,23,22,0,0,12,9,12.0,0.09090909090909091,,,0,11,9,1,0,0,,61.0,9.0,1894.0,5769.5,10834.0,10834.0,10834.0,,,17,,,,,1.0.1746,21
candy licorice_machine popcorn_kernel,,30,licorice popped_kernel,44,15.631578947368421,32.89473684210526,110.36842105263158,0,0,761,normal,1.0,19,0,20,20,0,0,16,3,9.0,0.1590909090909091,,,0,15,3,1,0,0,,10.0,5.0,1387.0,1627.0,1627.0,1627.0,1627.0,,,11,,,,,1.0.1781,19
candy licorice_machine popcorn_kernel,,30,licorice popped_kernel,44,23.6,50.5,106.4,1,0,761,normal,1.0,10,0,10,10,0,0,8,2,10.5,,,,0,8,2,,0,0,,33.5,11.0,2188.0,856.0,977.0,977.0,977.0,,,6,,,,,1.0.1820,10
candy licorice_machine popcorn_kernel,,30,licorice popped_kernel,44,26.357142857142858,58.357142857142854,68.42857142857143,1,0,761,normal,1.0,14,0,14,14,0,0,7,7,12.0,,,,0,7,7,,0,0,,27.0,13.5,7695.5,5029.0,32267.0,32267.0,32267.0,,,14,,,,,1.0.1895,14
bomb candy coffee_cup cookie milkshake,,29,cookie marshmallow,100,29.142857142857142,60.523809523809526,71.38095238095238,13,1,762,normal,1.0,21,0,22,22,0,1,0,20,2.0,0.01,,,1,0,19,1,1,1,,61.0,9.0,1921.0,5816.5,10880.0,10880.0,10880.0,,,16,,,,,1.0.1746,21
bomb candy coffee_cup cookie milkshake,,29,cookie marshmallow,100,16.68421052631579,35.0,110.36842105263158,11,12,762,normal,1.0,19,2,57,55,0,1,0,18,2.0,0.08,,,1,0,14,36,2,2,,10.0,5.0,1416.0,1654.0,1654.0,1654.0,1654.0,,,14,,,,,1.0.1781,19
bomb candy coffee_cup cookie milkshake,,29,cookie marshmallow,100,24.6,52.5,106.4,5,6,762,normal,1.0,10,1,23,22,0,0,0,10,2.5,0.05,,,0,0,7,12,0,0,,33.5,11.0,2200.5,891.5,1014.0,1014.0,1014.0,,,21,,,,,1.0.1820,10
bomb candy coffee_cup cookie milkshake,,29,cookie marshmallow,100,27.357142857142858,60.42857142857143,68.42857142857143,8,2,762,normal,1.0,14,2,19,17,0,0,0,14,1.5,0.02,,,0,0,12,3,1,1,,27.0,13.5,7746.5,5063.0,32292.0,32292.0,32292.0,,,13,,,,,1.0.1895,14
bubblegum candy plus3_red_white_candy red_white_candy_machine soda_can waffle,,21,red_white_candy soda soda_can waffle,112,30.19047619047619,62.61904761904762,71.38095238095238,21,4,763,normal,2.0,21,16,163,147,0,1,1,19,-11.0,0.6428571428571428,,,0,0,8,127,15,9,,61.0,9.0,1936.0,5834.0,10895.0,10895.0,10895.0,,,101,,,,,1.0.1746,21
bubblegum candy plus3_red_white_candy red_white_candy_machine soda_can waffle,,21,red_white_candy soda soda_can waffle,112,18.055555555555557,37.77777777777778,104.88888888888889,18,4,763,normal,7.5,18,59,369,310,0,4,1,13,-11.0,0.6964285714285714,,,0,0,4,294,6,4,,9.5,5.5,949.0,3337.0,3337.0,3337.0,3337.0,,,90,,,,,1.0.1781,18
bubblegum candy plus3_red_white_candy red_white_candy_machine soda_can waffle,,21,red_white_candy soda soda_can waffle,112,24.9,53.1,106.6,12,2,763,normal,4.5,13,17,131,114,0,3,0,7,-11.5,0.7410714285714286,,,0,0,2,103,7,4,,32.5,11.0,2219.5,905.5,1027.0,1027.0,1027.0,,,29,,,,,1.0.1820,13
bubblegum candy plus3_red_white_candy red_white_candy_machine soda_can waffle,,21,red_white_candy soda soda_can waffle,112,24.4,54.2,82.2,15,3,763,normal,1.0,16,9,66,57,0,2,0,13,-11.0,0.6651785714285714,,,0,0,10,42,7,7,,26.0,14.0,7269.0,5331.0,32302.0,32302.0,32302.0,,,30,,,,,1.0.1895,16
bubble bubble_spawner candy coffee_cup popcorn_machine,,29,bubble marshmallow popcorn_cup,70,30.80952380952381,63.857142857142854,71.71428571428571,5,0,764,normal,1.0,22,1,27,26,0,13,0,8,5.0,0.18571428571428572,,,11,0,8,4,2,2,,61.0,8.0,1170.0,4679.5,8563.0,8563.0,8563.0,,,10,,,,,1.0.1746,22
bubble bubble_spawner candy coffee_cup popcorn_machine,,29,bubble marshmallow popcorn_cup,70,18.41176470588235,39.94117647058823,74.41176470588235,7,0,764,normal,1.0,17,0,21,21,0,13,0,4,4.0,0.12857142857142856,,,9,0,4,4,1,1,,10.0,5.0,1132.0,4800.5,6254.0,6254.0,6254.0,,,9,,,,,1.0.1781,17
bubble bubble_spawner candy coffee_cup popcorn_machine,,29,bubble marshmallow popcorn_cup,70,22.615384615384617,47.46153846153846,152.84615384615384,2,1,764,normal,1.0,13,1,18,17,1,10,0,2,5.0,0.14285714285714285,,,8,0,2,4,0,0,,20.0,7.0,801.0,775.0,801.0,801.0,801.0,,,11,,,,,1.0.1820,13
bubble bubble_spawner candy coffee_cup popcorn_machine,,29,bubble marshmallow popcorn_cup,70,25.066666666666666,55.733333333333334,71.73333333333333,2,0,764,normal,1.0,15,1,16,15,0,5,0,10,6.0,,,,5,0,10,,0,0,,26.0,13.0,6383.0,5341.0,33312.0,33312.0,33312.0,,,12,,,,,1.0.1895,15
bubblegum candy licorice_machine melon_plant popcorn_kernel,,28,licorice melon_plant melon_slice popped_kernel,53,30.181818181818183,62.59090909090909,76.63636363636364,17,2,765,hard,2.0,22,22,146,124,0,3,11,8,0.0,0.3584905660377358,,,1,2,5,106,12,5,,44.5,8.0,1257.5,4699.0,8574.0,8574.0,8574.0,,,54,,,,,1.0.1746,22
bubblegum candy licorice_machine melon_plant popcorn_kernel,,28,licorice melon_plant melon_slice popped_kernel,53,19.647058823529413,42.411764705882355,74.41176470588235,12,3,765,hard,3.5,19,13,112,99,0,4,9,4,1.0,0.3018867924528302,,,0,3,2,83,3,3,,13.0,5.0,1060.0,4816.0,6267.0,6267.0,6267.0,,,76,,,,,1.0.1781,17
bubblegum candy licorice_machine melon_plant popcorn_kernel,,28,licorice melon_plant melon_slice popped_kernel,53,22.0,46.142857142857146,153.64285714285714,11,2,765,hard,4.0,14,34,143,109,0,3,8,3,1.0,0.33962264150943394,,,0,1,1,97,5,4,,16.5,5.0,946.5,815.0,1196.0,1196.0,1196.0,,,48,,,,,1.0.1820,14
bubblegum candy licorice_machine melon_plant popcorn_kernel,,28,licorice melon_plant melon_slice popped_kernel,53,25.533333333333335,56.666666666666664,71.93333333333334,10,1,765,hard,1.0,15,0,26,26,0,0,5,10,2.0,0.24528301886792453,,,0,3,8,12,7,6,,26.0,13.0,6424.0,5364.0,33335.0,33335.0,33335.0,,,23,,,,,1.0.1895,15
candy caramel jelly red_white_candy_machine waffle,,30,caramel jelly red_white_candy waffle,86,29.761904761904763,62.04761904761905,73.47619047619048,5,3,766,normal,1.0,21,0,27,27,0,13,1,7,5.0,0.10465116279069768,,,11,1,7,6,0,0,,27.0,7.0,933.0,4357.5,7782.0,7782.0,7782.0,,,10,,,,,1.0.1746,21
candy caramel jelly red_white_candy_machine waffle,,30,caramel jelly red_white_candy waffle,86,13.8125,29.4375,76.4375,3,2,766,normal,1.0,16,0,23,23,0,11,0,5,7.5,0.08139534883720931,,,6,0,5,7,1,1,,10.5,8.5,1075.5,4620.5,5775.0,5775.0,5775.0,,,13,,,,,1.0.1781,16
candy caramel jelly red_white_candy_machine waffle,,30,caramel jelly red_white_candy waffle,86,15.142857142857142,32.357142857142854,157.14285714285714,5,2,766,normal,1.0,14,0,19,19,0,12,0,2,4.0,0.05813953488372093,,,9,0,2,5,1,1,,25.0,4.0,815.0,352.0,404.0,404.0,404.0,,,12,,,,,1.0.1820,14
candy caramel jelly red_white_candy_machine waffle,,30,caramel jelly red_white_candy waffle,86,26.8,59.2,72.0,0,2,766,normal,1.0,15,0,17,17,0,4,0,11,7.5,0.03488372093023256,,,2,0,11,3,0,0,,26.0,11.0,6545.0,4575.0,33460.0,33460.0,33460.0,,,12,,,,,1.0.1895,15
candy cookie ice_cream,,30,cookie ice_cream,84,31.047619047619047,64.61904761904762,73.47619047619048,10,1,767,normal,1.0,21,14,58,44,0,2,11,8,2.0,0.2857142857142857,,,0,7,8,24,0,0,,27.0,7.0,1485.0,4371.5,7798.0,7798.0,7798.0,,,19,,,,,1.0.1746,21
candy cookie ice_cream,,30,cookie ice_cream,84,14.823529411764707,31.41176470588235,80.11764705882354,6,1,767,normal,1.0,16,3,26,23,0,5,7,5,3.5,0.34523809523809523,,,2,5,5,7,2,2,,9.0,5.0,952.0,4649.5,5802.0,5802.0,5802.0,,,17,,,,,1.0.1781,15
candy cookie ice_cream,,30,cookie ice_cream,84,16.5,35.07142857142857,157.14285714285714,5,1,767,normal,1.0,14,2,25,23,0,3,9,2,3.5,0.30952380952380953,,,1,6,2,9,0,0,,25.5,4.0,884.5,364.0,423.0,423.0,423.0,,,15,,,,,1.0.1820,14
candy cookie ice_cream,,30,cookie ice_cream,84,26.071428571428573,58.07142857142857,75.5,7,0,767,normal,1.0,14,2,20,18,0,1,2,11,2.5,0.20833333333333331,,,0,1,11,4,0,0,,27.0,11.5,7282.0,4617.0,33540.0,33540.0,33540.0,,,16,,,,,1.0.1895,14
blueberry_melon bubblegum candy licorice_machine macarons,,30,gum licorice macarons melon_slice,52,27.952380952380953,58.38095238095238,73.66666666666667,7,0,768,normal,1.0,21,0,28,28,0,6,0,15,6.0,0.17307692307692307,,,4,0,15,7,3,1,,27.0,7.0,1513.0,4503.0,7825.0,7825.0,7825.0,,,10,,,,,1.0.1746,21
blueberry_melon bubblegum candy licorice_machine macarons,,30,gum licorice macarons melon_slice,52,12.6,27.133333333333333,81.33333333333333,4,2,768,normal,1.0,15,4,26,22,0,4,2,9,5.0,0.11538461538461539,,,2,2,7,7,0,0,,9.0,5.0,894.0,4226.5,5836.0,5836.0,5836.0,,,12,,,,,1.0.1781,15
blueberry_melon bubblegum candy licorice_machine macarons,,30,gum licorice macarons melon_slice,52,17.071428571428573,36.214285714285715,157.28571428571428,1,0,768,normal,1.0,14,1,18,17,0,5,1,8,4.5,0.09615384615384616,,,3,1,8,3,0,0,,25.5,5.5,913.5,384.0,443.0,443.0,443.0,,,4,,,,,1.0.1820,14
blueberry_melon bubblegum candy licorice_machine macarons,,30,gum licorice macarons melon_slice,52,26.571428571428573,59.07142857142857,75.71428571428571,4,0,768,normal,1.0,14,0,15,15,0,2,0,12,4.5,0.34615384615384615,,,1,0,12,1,2,2,,26.5,11.5,7343.5,4639.0,33553.0,33553.0,33553.0,,,9,,,,,1.0.1895,14
bubble candy jelly jelly_pot popcorn_kernel,,29,bubble jelly jelly_pot popped_kernel,42,29.285714285714285,61.04761904761905,73.66666666666667,16,3,769,super_hard,2.0,21,117,399,282,0,2,4,15,1.0,0.38095238095238093,,,0,0,9,266,16,9,,24.0,7.0,1553.0,4535.0,7856.0,7856.0,7856.0,,,101,,,,,1.0.1746,21
bubble candy jelly jelly_pot popcorn_kernel,,29,bubble jelly jelly_pot popped_kernel,42,14.066666666666666,30.333333333333332,81.33333333333333,7,3,769,super_hard,8.0,16,23,122,99,0,4,2,9,2.0,0.3333333333333333,,,0,0,4,87,7,6,,8.0,5.0,912.0,4252.5,5868.0,5868.0,5868.0,,,56,,,,,1.0.1781,15
bubble candy jelly jelly_pot popcorn_kernel,,29,bubble jelly jelly_pot popped_kernel,42,18.071428571428573,38.357142857142854,157.35714285714286,11,4,769,super_hard,7.0,15,133,483,350,0,2,3,9,1.0,0.38095238095238093,,,0,0,1,337,8,5,,25.5,5.5,948.0,414.0,476.0,476.0,476.0,,,117,,,,,1.0.1820,15
bubble candy jelly jelly_pot popcorn_kernel,,29,bubble jelly jelly_pot popped_kernel,42,27.642857142857142,61.285714285714285,75.71428571428571,10,0,769,super_hard,1.0,16,34,112,78,0,1,1,12,1.0,0.3333333333333333,,,0,1,8,67,8,6,,25.0,12.0,6906.0,5127.0,33584.0,33584.0,33584.0,,,65,,,,,1.0.1895,16
candy chocolate red_white_candy_machine soda,,30,chocolate red_white_candy soda,116,29.45,60.7,74.05,3,0,770,normal,1.0,20,0,21,21,0,11,0,9,7.0,0.2413793103448276,,,10,0,9,1,0,0,,18.5,3.5,1266.5,4238.5,8008.0,8008.0,8008.0,,,7,,,,,1.0.1746,20
candy chocolate red_white_candy_machine soda,,30,chocolate red_white_candy soda,116,14.357142857142858,31.214285714285715,78.28571428571429,1,0,770,normal,1.0,14,0,14,14,0,10,0,4,9.0,,,,10,0,4,,0,0,,13.5,5.0,1008.5,3506.5,5119.0,5119.0,5119.0,,,10,,,,,1.0.1781,14
candy chocolate red_white_candy_machine soda,,30,chocolate red_white_candy soda,116,9.076923076923077,21.0,161.46153846153845,0,3,770,normal,1.0,13,1,17,16,0,12,0,1,8.0,0.02586206896551724,,,10,0,1,3,0,0,,15.0,9.0,1441.0,1179.0,1331.0,1331.0,1331.0,,,17,,,,,1.0.1820,13
candy chocolate red_white_candy_machine soda,,30,chocolate red_white_candy soda,116,29.615384615384617,65.6923076923077,80.38461538461539,2,0,770,normal,1.0,13,0,13,13,0,4,0,9,11.0,,,,4,0,9,,0,0,,36.0,12.0,5662.0,5282.0,33946.0,33946.0,33946.0,,,14,,,,,1.0.1895,13
candy cookie macarons milkshake,,28,cookie macarons,74,30.5,62.8,74.05,11,2,771,normal,1.0,20,0,28,28,0,1,10,9,2.0,0.08783783783783784,,,1,7,9,8,2,2,,18.5,3.5,1292.0,4284.5,8056.0,8056.0,8056.0,,,10,,,,,1.0.1746,20
candy cookie macarons milkshake,,28,cookie macarons,74,15.357142857142858,33.214285714285715,78.28571428571429,2,2,771,normal,1.0,14,1,20,19,0,0,10,4,4.0,0.08108108108108109,,,0,7,4,6,1,1,,13.5,5.0,1169.0,3528.0,5140.0,5140.0,5140.0,,,6,,,,,1.0.1781,14
candy cookie macarons milkshake,,28,cookie macarons,74,9.923076923076923,22.692307692307693,161.53846153846155,5,3,771,normal,1.0,13,0,21,21,0,2,10,1,4.0,0.06756756756756757,,,1,6,1,8,1,1,,15.0,9.0,1459.0,1203.0,1359.0,1359.0,1359.0,,,21,,,,,1.0.1820,13
candy cookie macarons milkshake,,28,cookie macarons,74,30.615384615384617,67.6923076923077,80.38461538461539,7,0,771,normal,1.0,13,0,14,14,0,0,4,9,2.0,0.08108108108108109,,,0,3,9,1,2,2,,36.0,12.0,5726.0,5327.0,33982.0,33982.0,33982.0,,,13,,,,,1.0.1895,13
candy licorice_machine melon_plant waffle,,27,licorice melon_plant melon_slice waffle,60,31.05,63.85,74.1,17,4,772,normal,4.0,20,25,155,130,0,3,1,16,0.0,0.31666666666666665,,,0,0,6,112,6,4,,20.0,5.0,1234.5,4309.5,8088.0,8088.0,8088.0,,,60,,,,,1.0.1746,20
candy licorice_machine melon_plant waffle,,27,licorice melon_plant melon_slice waffle,60,16.714285714285715,36.0,78.28571428571429,11,3,772,normal,5.0,14,5,124,119,0,3,0,11,0.0,0.3333333333333333,,,0,0,2,106,4,3,,13.5,4.5,1209.0,3549.5,5156.0,5156.0,5156.0,,,34,,,,,1.0.1781,14
candy licorice_machine melon_plant waffle,,27,licorice melon_plant melon_slice waffle,60,9.923076923076923,22.692307692307693,161.69230769230768,8,3,772,normal,4.0,13,13,96,83,0,5,1,7,2.0,0.30833333333333335,,,1,0,1,70,3,3,,15.0,9.0,1482.0,533.0,1213.0,1213.0,1213.0,,,82,,,,,1.0.1820,13
candy licorice_machine melon_plant waffle,,27,licorice melon_plant melon_slice waffle,60,31.692307692307693,69.84615384615384,80.38461538461539,8,2,772,normal,1.0,13,1,30,29,0,1,0,12,1.0,0.31666666666666665,,,0,0,7,18,9,6,,36.0,12.0,5752.0,5337.0,33104.0,33104.0,33104.0,,,35,,,,,1.0.1895,13
bomb candy cookie popcorn_machine rocket soda,,30,cookie popcorn_cup soda,78,25.142857142857142,51.904761904761905,73.52380952380952,9,1,773,normal,1.0,20,1,23,22,0,15,0,6,3.0,0.04487179487179487,,,13,0,6,2,1,1,,16.0,5.0,894.0,4324.0,8106.0,8106.0,8106.0,,,4,,,,,1.0.1746,20
bomb candy cookie popcorn_machine rocket soda,,30,cookie popcorn_cup soda,78,21.357142857142858,45.214285714285715,78.42857142857143,2,1,773,normal,1.0,14,0,15,15,0,12,0,2,4.0,0.038461538461538464,,,11,0,2,1,0,0,,14.0,7.0,1225.5,2677.5,5187.0,5187.0,5187.0,,,5,,,,,1.0.1781,14
bomb candy cookie popcorn_machine rocket soda,,30,cookie popcorn_cup soda,78,11.923076923076923,26.46153846153846,162.46153846153845,5,0,773,normal,1.0,13,0,14,14,0,11,1,1,4.0,0.05128205128205128,,,10,1,1,1,0,0,,15.0,9.0,1189.0,496.0,545.0,545.0,545.0,,,17,,,,,1.0.1820,13
bomb candy cookie popcorn_machine rocket soda,,30,cookie popcorn_cup soda,78,33.083333333333336,73.08333333333333,67.33333333333333,1,1,773,normal,1.0,12,1,14,13,0,5,0,7,5.5,0.038461538461538464,,,4,0,7,1,0,0,,29.5,8.5,4858.5,4206.0,32238.0,32238.0,32238.0,,,9,,,,,1.0.1895,12
bubble bubble_spawner candy ice_cream jelly plus3_red_white_candy,,25,bubble ice_cream jelly,102,27.15,55.9,74.8,16,3,774,normal,1.0,20,1,25,24,0,1,13,6,-5.0,0.03431372549019608,,,0,11,6,4,0,0,,27.5,6.0,944.5,4336.5,8121.0,8121.0,8121.0,,,4,,,,,1.0.1746,20
bubble bubble_spawner candy ice_cream jelly plus3_red_white_candy,,25,bubble ice_cream jelly,102,22.071428571428573,46.642857142857146,78.5,10,2,774,normal,1.0,14,1,22,21,0,1,11,2,-2.0,0.08823529411764705,,,1,9,2,7,0,0,,14.0,7.0,1251.5,2896.5,5209.0,5209.0,5209.0,,,6,,,,,1.0.1781,14
bubble bubble_spawner candy ice_cream jelly plus3_red_white_candy,,25,bubble ice_cream jelly,102,12.692307692307692,28.0,162.53846153846155,9,0,774,normal,1.0,13,0,14,14,0,1,10,2,-2.0,0.08823529411764706,,,1,9,2,1,0,0,,16.0,9.0,1567.0,511.0,1567.0,1567.0,1567.0,,,15,,,,,1.0.1820,13
bubble bubble_spawner candy ice_cream jelly plus3_red_white_candy,,25,bubble ice_cream jelly,102,34.166666666666664,75.33333333333333,67.33333333333333,9,0,774,normal,1.0,12,1,13,12,0,1,4,7,-2.0,,,,1,4,7,,0,0,,29.0,8.5,4877.5,4236.0,32256.0,32256.0,32256.0,,,8,,,,,1.0.1895,12
candy macarons milkshake popcorn_kernel,,30,macarons melon_slice popped_kernel,37,28.35,58.35,74.8,11,5,775,hard,7.0,20,75,312,237,0,3,0,17,2.0,0.32432432432432434,,,1,0,8,219,12,10,,27.5,6.0,1076.5,4357.0,8145.0,8145.0,8145.0,,,69,,,,,1.0.1746,19
candy macarons milkshake popcorn_kernel,,30,macarons melon_slice popped_kernel,37,21.153846153846153,44.76923076923077,79.38461538461539,9,3,775,hard,5.0,13,34,175,141,0,2,1,10,1.0,0.2702702702702703,,,0,0,2,131,5,4,,9.0,5.0,1314.0,3170.5,5244.0,5244.0,5244.0,,,58,,,,,1.0.1781,13
candy macarons milkshake popcorn_kernel,,30,macarons melon_slice popped_kernel,37,13.76923076923077,30.153846153846153,162.53846153846155,8,8,775,hard,7.5,14,61,272,211,0,1,1,11,1.0,0.35135135135135137,,,0,0,3,204,6,3,,19.0,9.0,1594.0,550.0,1594.0,1594.0,1594.0,,,134,,,,,1.0.1820,13
candy macarons milkshake popcorn_kernel,,30,macarons melon_slice popped_kernel,37,33.76923076923077,74.3076923076923,65.38461538461539,7,2,775,hard,1.0,12,5,42,37,0,0,1,12,2.0,0.1891891891891892,,,0,0,9,29,8,5,,22.0,7.0,4535.0,4400.0,32283.0,32283.0,32283.0,,,32,,,,,1.0.1895,12
bubblegum candy waffle,,30,gum waffle,32,31.63157894736842,65.47368421052632,77.78947368421052,0,1,776,normal,1.0,19,0,20,20,0,10,1,8,11.0,0.03125,,,9,1,8,1,0,0,,36.0,5.0,994.0,3119.0,5511.0,5511.0,5511.0,,,6,,,,,1.0.1746,19
bubblegum candy waffle,,30,gum waffle,32,23.181818181818183,48.81818181818182,78.63636363636364,0,0,776,normal,1.0,11,0,12,12,0,9,0,2,13.0,0.0625,,,8,0,2,1,0,0,,19.0,7.0,1255.0,3326.0,5397.0,5397.0,5397.0,,,3,,,,,1.0.1781,11
bubblegum candy waffle,,30,gum waffle,32,12.6,28.3,162.2,1,0,776,normal,1.0,10,0,10,10,0,7,0,3,12.0,,,,7,0,3,,0,0,,26.0,4.5,1942.5,846.0,846.0,846.0,846.0,,,6,,,,,1.0.1820,10
bubblegum candy waffle,,30,gum waffle,32,37.09090909090909,81.63636363636364,61.90909090909091,1,0,776,normal,1.0,11,0,11,11,0,2,0,9,16.0,,,,2,0,9,,0,0,,35.0,9.0,4518.0,3476.0,32392.0,32392.0,32392.0,,,4,,,,,1.0.1895,11
candy popcorn_kernel waffle,,30,popped_kernel waffle,52,32.68421052631579,67.57894736842105,77.78947368421052,4,0,777,normal,1.0,19,0,22,22,0,1,9,9,8.0,0.057692307692307696,,,0,9,8,3,0,0,,36.0,5.0,1034.0,3167.0,5560.0,5560.0,5560.0,,,8,,,,,1.0.1746,19
candy popcorn_kernel waffle,,30,popped_kernel waffle,52,24.272727272727273,51.0,78.63636363636364,1,1,777,normal,1.0,11,0,12,12,0,1,8,2,5.0,0.038461538461538464,,,1,7,2,1,1,1,,19.0,7.0,1304.0,3369.0,5434.0,5434.0,5434.0,,,3,,,,,1.0.1781,11
candy popcorn_kernel waffle,,30,popped_kernel waffle,52,13.6,30.3,162.2,2,0,777,normal,1.0,10,0,10,10,0,0,7,3,7.0,,,,0,7,3,,0,0,,28.0,5.0,1972.5,870.0,870.0,870.0,870.0,,,4,,,,,1.0.1820,10
candy popcorn_kernel waffle,,30,popped_kernel waffle,52,38.09090909090909,83.63636363636364,61.90909090909091,0,0,777,normal,1.0,11,0,11,11,0,0,2,9,12.0,,,,0,2,9,,0,0,,35.0,9.0,4573.0,3528.0,32453.0,32453.0,32453.0,,,4,,,,,1.0.1895,11
